0.0	0.054022633	0.0372418	0.015568312	0.060023274	0.028464165	0.07310453	0.14413977	0.0028561759	0.037233595	0.3305193	
0.1286928	0.0	0.15753119	0.07112081	0.33687449	0.086816624	0.32993928	0.21716149	0.022247493	0.18262592	0.23395874	
0.042474896	0.029885152	0.0	0.019053884	0.0906624	0.035101004	0.029740034	0.10885509	0.02253195	0.028889073	0.181047	
0.013879777	0.059436984	0.03518838	0.0	0.026052868	0.019118523	0.06148234	0.092697084	0.004571507	0.011013259	0.06271888	
0.0704968	0.08505145	0.073366195	0.024687689	0.0	0.032378286	0.112551674	0.20844445	0.0140892565	0.05260437	0.24788761	
0.040994823	0.039059352	0.041140273	0.0127728395	0.060216628	0.0	0.029207133	0.068462834	0.00281551	0.018668082	0.09472408	
0.055900954	0.05055299	0.029833816	0.10708873	0.09968859	0.013308998	0.0	0.162579	0.097258374	0.06769381	0.26673746	
0.048273593	0.021075556	0.06466631	0.023742586	0.1968191	0.031858057	0.13366874	0.0	0.007546844	0.0744559	0.48524776	
0.00832866	0.01100638	0.04541362	0.007097641	0.023863744	0.0025516048	0.061438903	0.025836568	0.0	0.02888282	0.03173936	
0.021870157	0.03681558	0.027616687	0.007408534	0.04955753	0.0092830835	0.058073755	0.07968386	0.16250327	0.0	0.08292632	
0.24171883	0.04978292	0.1432162	0.030930351	0.13718595	0.061952025	0.1594728	0.24080081	0.006176657	0.044813566	0.0	
