0.0	0.02393284	0.013831257	0.010547752	0.033675253	0.007955927	0.029351884	0.076478325	0.00121613	0.029062811	0.24336755	
0.025988184	0.0	0.097108684	0.057044957	0.23263876	0.07796136	0.33543506	0.16285749	0.015851334	0.15530023	0.1618248	
0.005756319	0.03201968	0.0	0.004861957	0.02440082	0.011392409	0.016705576	0.041531883	0.02076334	0.012646298	0.0812383	
0.032394383	0.0091091255	0.009146154	0.0	0.013227403	0.008054286	0.027051391	0.07382867	0.002144337	0.003578499	0.036520824	
0.032968353	0.055163555	0.014361836	0.016339386	0.0	0.044108193	0.0820152	0.104705654	0.0068100076	0.011574882	0.10195464	
0.008357413	0.018794607	0.031337112	0.006772739	0.022479858	0.0	0.025926378	0.046128646	0.0018140441	0.007887614	0.037035495	
0.036509156	0.037199106	0.022282531	0.1901551	0.04673872	0.013014329	0.0	0.16047427	0.012972462	0.05417394	0.13157314	
0.031782776	0.01631231	0.026176061	0.020208208	0.048621908	0.025709275	0.13334802	0.0	0.007917472	0.04781736	0.2999082	
0.006043741	0.00527741	0.029129248	0.003011079	0.016893474	0.001956132	0.017721407	0.020460498	0.0	0.006572635	0.010812476	
0.024842	0.018195296	0.03479443	0.012874239	0.023690261	0.010791105	0.06469378	0.05834278	0.005702557	0.0	0.074884385	
0.17116922	0.01946957	0.029365093	0.00961134	0.08932645	0.02103233	0.12352297	0.12470359	0.00516361	0.017697373	0.0	
