0.0	0.23157415	0.14759932	0.079828136	0.32771772	0.19329605	0.7517827	0.69357854	0.017117882	0.16195932	1.2698164	
0.47433853	0.0	0.58300513	0.22102442	1.2824186	0.36491594	1.9614396	0.82779175	0.058803324	0.67387784	1.0374832	
0.18076158	0.1642681	0.0	0.07434302	0.36512256	0.1601901	0.17166893	0.50507784	0.0741818	0.11080589	0.7453457	
0.10705769	0.14495568	0.15310684	0.0	0.13155982	0.055619277	0.19878133	0.44741973	0.01001605	0.071849436	0.328116	
0.34488285	0.31886545	0.342157	0.13544963	0.0	0.15726438	0.47655898	0.916073	0.050180696	0.27763906	1.0415502	
0.19405225	0.11443459	0.2641661	0.050981686	0.195957	0.0	0.111044064	0.31268942	0.019476803	0.070451416	0.38114417	
0.21387321	0.27092254	0.1648209	0.64334375	0.52309185	0.08447587	0.0	0.6847774	0.3798555	0.31340072	0.8096083	
0.23999308	0.11889383	0.26819	0.10787174	0.45247713	0.11501309	0.6242609	0.0	0.04402105	0.28704885	1.9065475	
0.03919014	0.03277407	0.16113926	0.02867162	0.071447656	0.023938466	0.14092429	0.12288425	0.0	0.11823617	0.1633979	
0.10383829	0.14745043	0.18399037	0.028857872	0.13956773	0.04092184	0.2741327	0.3206967	0.59773546	0.0	0.3557936	
0.8307256	0.21745926	0.505288	0.10056075	0.5216436	0.18701248	0.684659	1.0551599	0.024420755	0.20123063	0.0	
