0.0	0.23908404	0.12975273	0.07759919	0.23452497	0.1433104	0.3053935	0.5798715	0.011409778	0.1601346	1.2956694	
0.55439293	0.0	0.60724175	0.2731443	1.3612922	0.38428038	1.4289328	0.82587636	0.0679153	0.7750244	0.9796221	
0.16959733	0.15844166	0.0	0.060682166	0.35812435	0.15393691	0.17879514	0.44543356	0.102254316	0.10845071	0.8130777	
0.07707016	0.17208739	0.14436631	0.0	0.09970212	0.07121971	0.183002	0.37911007	0.013902448	0.06238871	0.29582334	
0.29518875	0.31798616	0.29984406	0.108302	0.0	0.13910629	0.478618	0.7983571	0.05097888	0.28425688	0.95944095	
0.19663937	0.13538255	0.22092234	0.056834314	0.22366464	0.0	0.0961986	0.33601573	0.011186704	0.062536955	0.3602944	
0.21957122	0.25439757	0.17843619	0.49792933	0.71847546	0.05893354	0.0	0.7242205	0.406042	0.3071456	0.91585976	
0.23241277	0.097161755	0.27751642	0.08127092	0.6952942	0.10464584	0.5649695	0.0	0.035611	0.3008625	1.905882	
0.038215853	0.048231885	0.16557392	0.028885128	0.09531347	0.0128575675	0.15822719	0.11388092	0.0	0.12030936	0.111714	
0.08748254	0.1838081	0.17123057	0.029996123	0.15004721	0.03947413	0.24718364	0.30999047	0.6156186	0.0	0.3782297	
0.93486726	0.18599053	0.5303412	0.11888707	0.51634985	0.19940217	0.657592	1.0895829	0.024295492	0.19390422	0.0	
