0.681160778427124	0.00976643877029419	3.377532958984375E-4	3.8801403045654294E-4	8.527289390563965E-4	0.0	0.182318115234375	3.6875724792480467E-6	6.80067253112793E-4	1.259697914123535E-4	5.4050064086914065E-5	0.3236722141265869	0.0013140360832214356	1.6561717987060548E-4	1.2304515838623047E-4	0.6956256188392639	0.63510852394104	0.013123058700561524	3.60107421875E-5	9.264631271362304E-5	0.5867964002609253	0.0	4.208030700683594E-5	
0.006532151985168457	8.495076179504394E-4	6.885948181152344E-5	0.0023393757820129395	8.294849395751953E-5	0.008208134937286378	0.0010709465980529786	2.543163299560547E-6	1.1594982147216797E-4	9.405941009521484E-4	2.0994396209716797E-4	0.05160622491836548	0.011703948974609375	2.4397954940795898E-4	4.8504295349121094E-4	4.0729103088378907E-4	0.01290358648300171	0.034534005069732664	2.2266807556152343E-4	6.48778247833252E-4	8.669704437255859E-4	5.747392654418945E-4	0.0	
0.0064215087890625	0.005381707096099853	2.0958795547485352E-4	2.69478702545166E-4	1.1226234436035156E-4	0.0	6.742350578308106E-4	1.6716861724853516E-5	4.927486419677734E-4	0.0024197980880737305	1.44356632232666E-4	7.110087394714355E-4	0.03480659484863281	7.868452072143554E-5	3.0619335174560544E-5	0.006000493335723877	0.03420658531188965	4.50897216796875E-5	7.546234130859375E-4	2.0938873291015627E-6	7.743327140808105E-4	0.0	0.0018287998199462891	
0.025344390869140625	0.08314294605255126	2.8754329681396484E-5	3.290815353393555E-5	0.001044769287109375	5.0862312316894535E-6	8.375358581542968E-6	4.3202714920043947E-4	0.013905054759979248	0.0	2.1120710372924805E-4	0.01759355335235596	2.13623046875E-6	0.0010331048011779785	0.002071058464050293	0.042456139469146725	0.030287712955474853	0.0012342579841613768	0.0017032962799072265	0.0	0.010262112045288086	8.127851486206054E-5	1.1015148162841797E-4	
0.0027283223152160647	1.6704139709472656E-4	0.0	3.095836639404297E-5	0.0	3.391265869140625E-7	1.0997352600097657E-4	1.2576637268066405E-4	0.03581693859100342	4.205322265625E-4	2.0429611206054686E-6	0.006306279468536377	0.005292824649810791	1.9327831268310547E-5	3.2179069519042966E-5	0.2197700415611267	0.029904963207244874	4.82940673828125E-5	2.5431346893310546E-5	0.0	1.0003089904785156E-6	3.391265869140625E-7	2.4753570556640626E-6	
5.5897998809814455E-5	9.00726318359375E-4	5.2388477325439456E-5	0.0	3.391265869140625E-7	0.0	3.916454315185547E-6	0.0	1.60980224609375E-5	0.0	0.0	2.511003494262695E-4	1.4131355285644531E-5	6.188392639160157E-7	0.0	3.0585384368896486E-5	0.01442392988204956	4.7473907470703127E-7	3.1366348266601565E-7	3.674821853637695E-5	1.1952686309814454E-5	1.1240673065185547E-5	5.001068115234375E-7	
0.007398851203918457	8.539920806884765E-4	6.21770191192627E-4	7.058207511901856E-4	1.7842607498168945E-4	1.0579395294189452E-5	3.7901115417480466E-5	1.3344659805297851E-4	4.2597455978393554E-4	1.4678955078125E-4	9.173927307128906E-5	0.012795172786712647	0.07976854114532471	1.2982683181762694E-4	1.624298095703125E-4	3.3916053771972657E-4	0.002385711669921875	2.24295711517334E-4	1.2664794921875E-4	1.25283145904541E-4	5.325062751770019E-4	0.0013837432861328125	4.200401306152344E-5	
0.0022243330001831055	3.636646270751953E-6	0.0	2.386302947998047E-5	1.8586053848266602E-4	1.5936851501464844E-6	3.4925460815429687E-6	0.0	0.04959157304763794	5.833091735839844E-5	0.0	0.0026083882331848145	2.7217445373535156E-4	0.0	8.731842041015625E-7	0.17974266052246093	0.025814607429504394	9.267168045043945E-5	7.884025573730469E-7	0.0	2.3227691650390625E-6	0.0	0.0	
0.0033867305755615235	4.959955215454101E-5	9.867382049560547E-6	3.4526405334472655E-4	0.0014009602546691895	1.4241218566894532E-6	1.373291015625E-5	0.043711217212677005	0.16481070623397828	1.5972557067871093E-4	1.3529491424560547E-5	0.007332382202148438	0.0023210822105407714	1.2707138061523438E-5	4.1622543334960935E-5	0.3734631008148193	0.05759813098907471	3.4267845153808596E-4	4.492759704589844E-7	0.0	1.6123456954956054E-4	4.069328308105469E-7	4.16700553894043E-4	
1.64794921875E-4	0.015166363143920898	1.8412303924560546E-5	0.0	3.1461076736450196E-4	7.239437103271484E-6	0.0012433709144592285	9.757137298583984E-6	9.58124828338623E-4	0.0	7.892227172851563E-6	0.006998443603515625	1.4360237121582032E-5	0.0023929765701293944	7.725181579589844E-5	0.03334617614746094	0.03609615745544434	5.059221267700195E-4	4.5536460876464843E-4	5.567084312438964E-4	0.010471055793762207	2.9576587677001954E-5	3.966607093811035E-4	
