0.0	0.04698108	0.022533353	0.022956159	0.09880524	0.029730305	0.07741153	0.18391053	0.0074816938	0.038920376	0.33142355	
0.09118762	0.0	0.13449475	0.060871754	0.2906045	0.074740455	0.8060596	0.17567429	0.011916364	0.16078746	0.21092892	
0.058081664	0.048427597	0.0	0.017838575	0.09605714	0.03814379	0.058704488	0.14281225	0.027699295	0.033705726	0.16351575	
0.02669992	0.032917228	0.040284604	0.0	0.028947728	0.021229852	0.043492462	0.108799696	0.0043012053	0.015666883	0.0676627	
0.07703265	0.07816339	0.0940383	0.031534057	0.0	0.04699944	0.11592733	0.22476974	0.007204953	0.07393335	0.22876917	
0.032422714	0.016362257	0.05467853	0.015077069	0.045838818	0.0	0.047953356	0.070863366	0.0063318997	0.01685766	0.08566749	
0.060575023	0.07418727	0.04883248	0.040401638	0.1396788	0.027681276	0.0	0.20998637	0.09241726	0.07997118	0.20541999	
0.05709962	0.03206524	0.05103113	0.028037906	0.102115676	0.024384849	0.15607657	0.0	0.010288905	0.06894407	0.43669978	
0.007966845	0.006537249	0.048252705	0.004655286	0.013506856	0.007242929	0.030069623	0.039817788	0.0	0.029472359	0.037389006	
0.019931395	0.032660823	0.049996737	0.0119877085	0.043905374	0.010935613	0.072165206	0.08281717	0.15056038	0.0	0.092209324	
0.19897194	0.044495784	0.13382527	0.02538524	0.1387849	0.04872714	0.16882333	0.3915799	0.007625739	0.046595845	0.0	
